704968439603.829,890980557373.301,842405228562.923,882036373666.18,796119284890.044,844508188784.478,974172042290.265,841126177508.726,1068812559528.48,795568284721.566,954215220236.805,803227186792.76,902721388597.955,874939943911.503,794413752900.512,700566989554.542,852689273708.322,750077019932.952,850985014622.656,750535076042.79,642528302858.852,913672220674.583,788809237385.013,592009022554.967,1415970758338.89,935021484703.759,843303900720.167,786561533119.791,681869537527.331,835633279074.495
704968439603.829,890980557373.301,842405228562.923,882036373666.18,796119284890.044,844508188784.478,974172042290.265,841126177508.726,1068812559528.48,795568284721.566,954215220236.805,803227186792.76,902721388597.955,874939943911.503,794413752900.512,700566989554.542,852689273708.322,750077019932.952,850985014622.656,750535076042.79,642528302858.852,913672220674.583,788809237385.013,592009022554.967,1415970758338.89,935021484703.759,843303900720.167,786561533119.791,681869537527.331,835633279074.495
704968439603.829,890980557373.301,842405228562.923,882036373666.18,796119284890.044,844508188784.478,974172042290.265,841126177508.726,1068812559528.48,795568284721.566,954215220236.805,803227186792.76,902721388597.955,874939943911.503,794413752900.512,700566989554.542,852689273708.322,750077019932.952,850985014622.656,750535076042.79,642528302858.852,913672220674.583,788809237385.013,592009022554.967,1415970758338.89,935021484703.759,843303900720.167,786561533119.791,681869537527.331,835633279074.495
704968439603.829,890980557373.301,842405228562.923,882036373666.18,796119284890.044,844508188784.478,974172042290.265,841126177508.726,1068812559528.48,795568284721.566,954215220236.805,803227186792.76,902721388597.955,874939943911.503,794413752900.512,700566989554.542,852689273708.322,750077019932.952,850985014622.656,750535076042.79,642528302858.852,913672220674.583,788809237385.013,592009022554.967,1415970758338.89,935021484703.759,843303900720.167,786561533119.791,681869537527.331,835633279074.495
704968439603.829,890980557373.301,842405228562.923,882036373666.18,796119284890.044,844508188784.478,974172042290.265,841126177508.726,1068812559528.48,795568284721.566,954215220236.805,803227186792.76,902721388597.955,874939943911.503,794413752900.512,700566989554.542,852689273708.322,750077019932.952,850985014622.656,750535076042.79,642528302858.852,913672220674.583,788809237385.013,592009022554.967,1415970758338.89,935021484703.759,843303900720.167,786561533119.791,681869537527.331,835633279074.495
704968439603.829,890980557373.301,842405228562.923,882036373666.18,796119284890.044,844508188784.478,974172042290.265,841126177508.726,1068812559528.48,795568284721.566,954215220236.805,803227186792.76,902721388597.955,874939943911.503,794413752900.512,700566989554.542,852689273708.322,750077019932.952,850985014622.656,750535076042.79,642528302858.852,913672220674.583,788809237385.013,592009022554.967,1415970758338.89,935021484703.759,843303900720.167,786561533119.791,681869537527.331,835633279074.495
704968439603.829,890980557373.301,842405228562.923,882036373666.18,796119284890.044,844508188784.478,974172042290.265,841126177508.726,1068812559528.48,795568284721.566,954215220236.805,803227186792.76,902721388597.955,874939943911.503,794413752900.512,700566989554.542,852689273708.322,750077019932.952,850985014622.656,750535076042.79,642528302858.852,913672220674.583,788809237385.013,592009022554.967,1415970758338.89,935021484703.759,843303900720.167,786561533119.791,681869537527.331,835633279074.495
704968439603.829,890980557373.301,842405228562.923,882036373666.18,796119284890.044,844508188784.478,974172042290.265,841126177508.726,1068812559528.48,795568284721.566,954215220236.805,803227186792.76,902721388597.955,874939943911.503,794413752900.512,700566989554.542,852689273708.322,750077019932.952,850985014622.656,750535076042.79,642528302858.852,913672220674.583,788809237385.013,592009022554.967,1415970758338.89,935021484703.759,843303900720.167,786561533119.791,681869537527.331,835633279074.495
704968439603.829,890980557373.301,842405228562.923,882036373666.18,796119284890.044,844508188784.478,974172042290.265,841126177508.726,1068812559528.48,795568284721.566,954215220236.805,803227186792.76,902721388597.955,874939943911.503,794413752900.512,700566989554.542,852689273708.322,750077019932.952,850985014622.656,750535076042.79,642528302858.852,913672220674.583,788809237385.013,592009022554.967,1415970758338.89,935021484703.759,843303900720.167,786561533119.791,681869537527.331,835633279074.495
704968439603.829,890980557373.301,842405228562.923,882036373666.18,796119284890.044,844508188784.478,974172042290.265,841126177508.726,1068812559528.48,795568284721.566,954215220236.805,803227186792.76,902721388597.955,874939943911.503,794413752900.512,700566989554.542,852689273708.322,750077019932.952,850985014622.656,750535076042.79,642528302858.852,913672220674.583,788809237385.013,592009022554.967,1415970758338.89,935021484703.759,843303900720.167,786561533119.791,681869537527.331,835633279074.495
